J-Date,Date,Adj Close
1400-02-12,2021-05-02,3644
1400-02-13,2021-05-03,3631
1400-02-15,2021-05-05,3626
1400-02-18,2021-05-08,3550
1400-02-19,2021-05-09,3483
1400-02-20,2021-05-10,3545
1400-02-21,2021-05-11,3581
1400-02-22,2021-05-12,3478
1400-02-25,2021-05-15,3492
1400-02-26,2021-05-16,3649
1400-02-27,2021-05-17,3801
1400-02-28,2021-05-18,3976
1400-02-29,2021-05-19,3761
1400-03-01,2021-05-22,3693
1400-03-02,2021-05-23,3685
1400-03-03,2021-05-24,3685
1400-03-04,2021-05-25,3676
1400-03-05,2021-05-26,3671
1400-03-08,2021-05-29,3864
1400-03-09,2021-05-30,3599
1400-03-10,2021-05-31,3509
1400-03-11,2021-06-01,3500
1400-03-12,2021-06-02,3590
1400-03-17,2021-06-07,3635
1400-03-18,2021-06-08,3635
1400-03-19,2021-06-09,3572
1400-03-22,2021-06-12,3532
1400-03-23,2021-06-13,3590
1400-03-24,2021-06-14,3635
1400-03-25,2021-06-15,3640
1400-03-26,2021-06-16,3590
1400-03-29,2021-06-19,3792
1400-03-30,2021-06-20,3738
1400-03-31,2021-06-21,3774
1400-04-01,2021-06-22,3967
1400-04-02,2021-06-23,4075
1400-04-05,2021-06-26,4156
1400-04-06,2021-06-27,4138
1400-04-07,2021-06-28,4017
1400-04-08,2021-06-29,3945
1400-04-09,2021-06-30,4169
1400-04-12,2021-07-03,4313
1400-04-13,2021-07-04,4528
1400-04-14,2021-07-05,4421
1400-04-15,2021-07-06,4430
1400-04-16,2021-07-07,4389
1400-04-19,2021-07-10,4308
1400-04-20,2021-07-11,4398
1400-04-21,2021-07-12,4376
1400-04-22,2021-07-13,4349
1400-04-23,2021-07-14,4465
1400-04-26,2021-07-17,4308
1400-04-27,2021-07-18,4264
1400-04-28,2021-07-19,4308
1400-05-04,2021-07-26,4281
1400-05-05,2021-07-27,4192
1400-05-06,2021-07-28,4264
1400-05-09,2021-07-31,4461
1400-05-10,2021-08-01,4488
1400-05-11,2021-08-02,4560
1400-05-12,2021-08-03,4537
1400-05-13,2021-08-04,4712
1400-05-16,2021-08-07,4578
1400-05-17,2021-08-08,4546
1400-05-18,2021-08-09,4771
1400-05-19,2021-08-10,4959
1400-05-20,2021-08-11,5058
1400-05-23,2021-08-14,5278
1400-05-24,2021-08-15,5422
1400-05-31,2021-08-22,5583
1400-06-01,2021-08-23,5848
1400-06-02,2021-08-24,5893
1400-06-03,2021-08-25,5700
1400-06-06,2021-08-28,5673
1400-06-07,2021-08-29,5457
1400-06-08,2021-08-30,5314
1400-06-09,2021-08-31,5161
1400-06-10,2021-09-01,5318
1400-06-13,2021-09-04,5206
1400-06-14,2021-09-05,5152
1400-06-15,2021-09-06,5094
1400-06-16,2021-09-07,5040
1400-06-17,2021-09-08,5053
1400-06-20,2021-09-11,4937
1400-06-21,2021-09-12,4793
1400-06-22,2021-09-13,4798
1400-06-23,2021-09-14,4932
1400-06-24,2021-09-15,4887
1400-06-27,2021-09-18,4717
1400-06-28,2021-09-19,4596
1400-06-29,2021-09-20,4578
1400-06-30,2021-09-21,4461
1400-06-31,2021-09-22,4712
1400-07-03,2021-09-25,4798
1400-07-04,2021-09-26,4775
1400-07-06,2021-09-28,4685
1400-07-07,2021-09-29,4730
1400-07-10,2021-10-02,4968
1400-07-11,2021-10-03,4892
1400-07-12,2021-10-04,5071
1400-07-14,2021-10-06,4982
1400-07-17,2021-10-09,4856
1400-07-18,2021-10-10,4789
1400-07-19,2021-10-11,4869
1400-07-20,2021-10-12,4708
1400-07-21,2021-10-13,4546
1400-07-24,2021-10-16,4667
1400-07-25,2021-10-17,4703
1400-07-26,2021-10-18,4838
1400-07-27,2021-10-19,5018
1400-07-28,2021-10-20,5175
1400-08-01,2021-10-23,4869
1400-08-03,2021-10-25,4735
1400-08-04,2021-10-26,4614
1400-08-05,2021-10-27,4560
1400-08-08,2021-10-30,4587
1400-08-09,2021-10-31,4349
1400-08-10,2021-11-01,4488
1400-08-11,2021-11-02,4533
1400-08-12,2021-11-03,4685
1400-08-15,2021-11-06,4847
1400-08-16,2021-11-07,4578
1400-08-17,2021-11-08,4600
1400-08-18,2021-11-09,4735
1400-08-19,2021-11-10,4847
1400-08-22,2021-11-13,4609
1400-08-23,2021-11-14,4663
1400-08-24,2021-11-15,4560
1400-08-25,2021-11-16,4569
1400-08-26,2021-11-17,4569
1400-08-29,2021-11-20,4483
1400-08-30,2021-11-21,4587
1400-09-01,2021-11-22,4551
1400-09-02,2021-11-23,4528
1400-09-03,2021-11-24,4488
1400-09-06,2021-11-27,4376
1400-09-07,2021-11-28,4443
1400-09-08,2021-11-29,4403
1400-09-09,2021-11-30,4349
1400-09-10,2021-12-01,4353
1400-09-13,2021-12-04,4264
1400-09-14,2021-12-05,4281
1400-09-15,2021-12-06,4219
1400-09-16,2021-12-07,4196
1400-09-17,2021-12-08,4259
1400-09-20,2021-12-11,4115
1400-09-21,2021-12-12,4160
1400-09-22,2021-12-13,3967
1400-09-23,2021-12-14,4097
1400-09-24,2021-12-15,3976
1400-09-27,2021-12-18,4026
1400-09-28,2021-12-19,3927
1400-09-29,2021-12-20,4097
1400-09-30,2021-12-21,4237
1400-10-01,2021-12-22,4313
1400-10-04,2021-12-25,4295
1400-10-05,2021-12-26,4210
1400-10-06,2021-12-27,4308
1400-10-07,2021-12-28,4272
1400-10-08,2021-12-29,4246
1400-10-11,2022-01-01,4178
1400-10-12,2022-01-02,4210
1400-10-13,2022-01-03,4147
1400-10-14,2022-01-04,4129
1400-10-15,2022-01-05,4124
1400-10-18,2022-01-08,4115
1400-10-19,2022-01-09,4084
1400-10-20,2022-01-10,4039
1400-10-21,2022-01-11,4062
1400-10-22,2022-01-12,4039
1400-10-25,2022-01-15,4035
1400-10-26,2022-01-16,3972
1400-10-27,2022-01-17,3904
1400-10-28,2022-01-18,3833
1400-10-29,2022-01-19,4062
1400-11-02,2022-01-22,4017
1400-11-03,2022-01-23,3990
1400-11-04,2022-01-24,3940
1400-11-05,2022-01-25,3864
1400-11-06,2022-01-26,3878
1400-11-09,2022-01-29,4048
1400-11-10,2022-01-30,3900
1400-11-11,2022-01-31,3994
1400-11-12,2022-02-01,3958
1400-11-13,2022-02-02,3904
1400-11-16,2022-02-05,3886
1400-11-17,2022-02-06,3860
1400-11-18,2022-02-07,3837
1400-11-19,2022-02-08,3886
1400-11-20,2022-02-09,3824
1400-11-23,2022-02-12,3743
1400-11-24,2022-02-13,3711
1400-11-25,2022-02-14,3792
1400-11-27,2022-02-16,3891
1400-11-30,2022-02-19,3999
1400-12-01,2022-02-20,3891
1400-12-02,2022-02-21,3878
1400-12-03,2022-02-22,3904
1400-12-04,2022-02-23,3895
1400-12-07,2022-02-26,3815
1400-12-08,2022-02-27,3770
1400-12-09,2022-02-28,3783
1400-12-11,2022-03-02,3770
1400-12-14,2022-03-05,3806
1400-12-15,2022-03-06,3895
1400-12-16,2022-03-07,3913
1400-12-17,2022-03-08,3860
1400-12-18,2022-03-09,3922
1400-12-21,2022-03-12,3792
1400-12-22,2022-03-13,3815
1400-12-23,2022-03-14,3788
1400-12-24,2022-03-15,3864
1400-12-25,2022-03-16,3958
1400-12-28,2022-03-19,4039
1401-01-06,2022-03-26,3990
1401-01-07,2022-03-27,3981
1401-01-08,2022-03-28,4138
1401-01-09,2022-03-29,4241
1401-01-10,2022-03-30,4290
1401-01-14,2022-04-03,4461
1401-01-15,2022-04-04,4497
1401-01-16,2022-04-05,4443
1401-01-17,2022-04-06,4371
1401-01-20,2022-04-09,4421
1401-01-21,2022-04-10,4555
1401-01-22,2022-04-11,4600
1401-01-29,2022-04-18,4866
1401-01-30,2022-04-19,4890
1401-01-31,2022-04-20,4818
1401-02-04,2022-04-24,4721
1401-02-05,2022-04-25,4731
1401-02-06,2022-04-26,4769
1401-02-07,2022-04-27,4726
1401-02-10,2022-04-30,4658
1401-02-11,2022-05-01,4687
1401-02-12,2022-05-02,4726
1401-02-17,2022-05-07,4663
1401-02-18,2022-05-08,4779
1401-02-19,2022-05-09,4663
1401-02-20,2022-05-10,4663
1401-02-21,2022-05-11,4967
1401-02-24,2022-05-14,5189
1401-02-25,2022-05-15,5161
1401-02-26,2022-05-16,5103
1401-02-27,2022-05-17,5054
1401-02-28,2022-05-18,4943
1401-02-31,2022-05-21,4938
1401-03-01,2022-05-22,4924
1401-03-02,2022-05-23,4745
1401-03-03,2022-05-24,4789
1401-03-04,2022-05-25,4823
1401-03-07,2022-05-28,4644
1401-03-08,2022-05-29,4625
1401-03-09,2022-05-30,4605
1401-03-10,2022-05-31,4610
1401-03-11,2022-06-01,4586
1401-03-16,2022-06-06,4417
1401-03-17,2022-06-07,4470
1401-03-18,2022-06-08,4489
1401-03-21,2022-06-11,4494
1401-03-22,2022-06-12,4514
1401-03-23,2022-06-13,4586
1401-03-24,2022-06-14,4538
1401-03-25,2022-06-15,4518
1401-03-28,2022-06-18,4446
1401-03-29,2022-06-19,4441
1401-03-30,2022-06-20,4470
1401-03-31,2022-06-21,4412
1401-04-01,2022-06-22,4393
1401-04-04,2022-06-25,4378
1401-04-05,2022-06-26,4234
1401-04-06,2022-06-27,4340
1401-04-07,2022-06-28,4407
1401-04-08,2022-06-29,4364
1401-04-11,2022-07-02,4219
1401-04-12,2022-07-03,4325
1401-04-13,2022-07-04,4296
1401-04-14,2022-07-05,4267
1401-04-15,2022-07-06,4287
1401-04-18,2022-07-09,4229
1401-04-20,2022-07-11,4176
1401-04-21,2022-07-12,4151
1401-04-22,2022-07-13,4127
1401-04-25,2022-07-16,4113
1401-04-26,2022-07-17,4074
1401-04-28,2022-07-19,4108
1401-04-29,2022-07-20,4200
1401-05-01,2022-07-23,4229
1401-05-02,2022-07-24,4137
1401-05-03,2022-07-25,4002
1401-05-04,2022-07-26,4118
1401-05-05,2022-07-27,4127
1401-05-08,2022-07-30,4060
1401-05-09,2022-07-31,3987
1401-05-10,2022-08-01,4050
1401-05-11,2022-08-02,4084
1401-05-12,2022-08-03,4084
1401-05-15,2022-08-06,4176
1401-05-18,2022-08-09,4166
1401-05-19,2022-08-10,4151
1401-05-22,2022-08-13,4330
1401-05-23,2022-08-14,4190
1401-05-24,2022-08-15,4258
1401-05-25,2022-08-16,4214
1401-05-26,2022-08-17,4267
1401-05-29,2022-08-20,4258
1401-05-30,2022-08-21,4209
1401-05-31,2022-08-22,4214
1401-06-01,2022-08-23,4282
1401-06-02,2022-08-24,4359
1401-06-05,2022-08-27,4248
1401-06-06,2022-08-28,4287
1401-06-07,2022-08-29,4258
1401-06-08,2022-08-30,4224
1401-06-09,2022-08-31,4142
1401-06-16,2022-09-07,4216
1401-06-19,2022-09-10,4108
1401-06-20,2022-09-11,4212
1401-06-21,2022-09-12,4201
1401-06-22,2022-09-13,4195
1401-06-23,2022-09-14,4209
1401-06-27,2022-09-18,4147
1401-06-28,2022-09-19,4121
1401-06-29,2022-09-20,4109
1401-06-30,2022-09-21,4043
1401-07-02,2022-09-24,3966
1401-07-04,2022-09-26,4129
1401-07-06,2022-09-28,4134
1401-07-09,2022-10-01,4005
1401-07-10,2022-10-02,4134
1401-07-11,2022-10-03,4238
1401-07-12,2022-10-04,4096
1401-07-16,2022-10-08,4144
1401-07-17,2022-10-09,4040
1401-07-18,2022-10-10,4112
1401-07-19,2022-10-11,4153
1401-07-20,2022-10-12,4125
1401-07-23,2022-10-15,4054
1401-07-24,2022-10-16,3965
1401-07-25,2022-10-17,3951
1401-07-26,2022-10-18,3941
1401-07-27,2022-10-19,3946
1401-07-30,2022-10-22,3938
1401-08-01,2022-10-23,3871
1401-08-02,2022-10-24,3875
1401-08-03,2022-10-25,3833
1401-08-04,2022-10-26,3774
1401-08-07,2022-10-29,3977
1401-08-08,2022-10-30,4172
1401-08-09,2022-10-31,4082
1401-08-10,2022-11-01,4095
1401-08-11,2022-11-02,4107
1401-08-14,2022-11-05,4313
1401-08-15,2022-11-06,4211
1401-08-16,2022-11-07,4366
1401-08-17,2022-11-08,4323
1401-08-18,2022-11-09,4381
1401-08-21,2022-11-12,4361
1401-08-22,2022-11-13,4275
1401-08-23,2022-11-14,4229
1401-08-24,2022-11-15,4331
1401-08-25,2022-11-16,4338
1401-08-28,2022-11-19,4240
1401-08-29,2022-11-20,4355
1401-08-30,2022-11-21,4323
1401-09-01,2022-11-22,4318
1401-09-02,2022-11-23,4370
1401-09-05,2022-11-26,4348
1401-09-06,2022-11-27,4370
1401-09-07,2022-11-28,4373
1401-09-08,2022-11-29,4442
1401-09-09,2022-11-30,4413
1401-09-12,2022-12-03,4553
1401-09-13,2022-12-04,4663
1401-09-14,2022-12-05,4625
1401-09-15,2022-12-06,4625
1401-09-16,2022-12-07,4652
1401-09-19,2022-12-10,4539
1401-09-20,2022-12-11,4682
1401-09-21,2022-12-12,4920
1401-09-22,2022-12-13,5181
1401-09-23,2022-12-14,5267
1401-09-28,2022-12-19,5238
1401-09-29,2022-12-20,5324
1401-09-30,2022-12-21,5446
1401-10-03,2022-12-24,5748
1401-10-04,2022-12-25,5965
1401-10-05,2022-12-26,6022
1401-10-07,2022-12-28,6277
1401-10-10,2022-12-31,6041
1401-10-11,2023-01-01,5984
1401-10-12,2023-01-02,6437
1401-10-13,2023-01-03,6286
1401-10-14,2023-01-04,6315
1401-10-17,2023-01-07,6541
1401-10-18,2023-01-08,6645
1401-10-19,2023-01-09,6673
1401-10-20,2023-01-10,6588
1401-10-21,2023-01-11,6504
1401-10-24,2023-01-14,6673
1401-10-26,2023-01-16,6768
1401-10-27,2023-01-17,6702
1401-10-28,2023-01-18,6636
1401-11-01,2023-01-21,6447
1401-11-02,2023-01-22,6570
1401-11-03,2023-01-23,6390
1401-11-04,2023-01-24,6324
1401-11-05,2023-01-25,6164
1401-11-08,2023-01-28,6116
1401-11-09,2023-01-29,5852
1401-11-10,2023-01-30,6013
1401-11-11,2023-01-31,6013
1401-11-12,2023-02-01,5947
1401-11-16,2023-02-05,5852
1401-11-17,2023-02-06,5862
1401-11-18,2023-02-07,5937
1401-11-19,2023-02-08,5871
1401-11-23,2023-02-12,5909
1401-11-24,2023-02-13,5843
1401-11-25,2023-02-14,5862
1401-11-26,2023-02-15,5843
1401-11-30,2023-02-19,5852
1401-12-01,2023-02-20,6088
1401-12-02,2023-02-21,6371
1401-12-03,2023-02-22,6437
1401-12-06,2023-02-25,6787
1401-12-07,2023-02-26,7051
1401-12-08,2023-02-27,6975
1401-12-09,2023-02-28,6966
1401-12-10,2023-03-01,6777
1401-12-13,2023-03-04,6749
1401-12-14,2023-03-05,6824
1401-12-15,2023-03-06,6834
1401-12-16,2023-03-07,6853
1401-12-20,2023-03-11,6919
1401-12-21,2023-03-12,6683
1401-12-22,2023-03-13,6702
1401-12-23,2023-03-14,6673
1401-12-24,2023-03-15,7079
1401-12-27,2023-03-18,7419
1401-12-28,2023-03-19,7457
1402-01-07,2023-03-27,7476
1402-01-08,2023-03-28,7438
1402-01-09,2023-03-29,7542
1402-01-14,2023-04-03,7787
1402-01-15,2023-04-04,8033
1402-01-16,2023-04-05,8580
1402-01-19,2023-04-08,9137
1402-01-20,2023-04-09,9345
1402-01-21,2023-04-10,9175
1402-01-22,2023-04-11,9656
1402-01-26,2023-04-15,10185
1402-01-27,2023-04-16,10185
1402-01-28,2023-04-17,10383
1402-02-11,2023-05-01,10320
1402-02-12,2023-05-02,10200
1402-02-13,2023-05-03,10240
1402-02-16,2023-05-06,10110
1402-02-17,2023-05-07,9480
1402-02-18,2023-05-08,8900
1402-02-19,2023-05-09,9410
